"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.779030e+01,6.778276e+01,6.780288e+01,6.778074e+01,6.775521e+01,6.776420e+01,5.810899e+01,4.710969e+01,4.734515e+01,3.885381e+01,3.900157e+01
