"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.863373e+01,6.865223e+01,6.867474e+01,6.865009e+01,6.862224e+01,6.860718e+01,5.877471e+01,5.269543e+01,5.291415e+01,4.227083e+01,4.240789e+01
