"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.775355e+01,6.774596e+01,6.776622e+01,6.774422e+01,6.771845e+01,6.772761e+01,5.808062e+01,4.692078e+01,4.715581e+01,3.873823e+01,3.888574e+01
