"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.743209e+01,6.742849e+01,6.744159e+01,6.741438e+01,6.739869e+01,6.740550e+01,5.783114e+01,4.529879e+01,4.552867e+01,3.774483e+01,3.788916e+01
