"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.734152e+01,6.733572e+01,6.734431e+01,6.731829e+01,6.730618e+01,6.731477e+01,5.775895e+01,4.494012e+01,4.517029e+01,3.752526e+01,3.766978e+01
