"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.300000e+00,9.498275e+01,9.498665e+01,9.501498e+01,9.499875e+01,9.495698e+01,9.495466e+01,9.049546e+01,3.912396e+01,3.944763e+01,3.873546e+01,3.905320e+01
