"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.300000e+00,7.400327e+01,7.401530e+01,7.401862e+01,7.399990e+01,7.398389e+01,7.397605e+01,7.085786e+01,2.602749e+01,2.630211e+01,2.599890e+01,2.626889e+01
