"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.300000e+00,1.089541e+02,1.089623e+02,1.089952e+02,1.089765e+02,1.089328e+02,1.089298e+02,1.035754e+02,5.178309e+01,5.213774e+01,5.105122e+01,5.139915e+01
