"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.300000e+00,1.185610e+02,1.185828e+02,1.186180e+02,1.185979e+02,1.185530e+02,1.185361e+02,1.125751e+02,6.206345e+01,6.240644e+01,6.102849e+01,6.136488e+01
