"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.300000e+00,8.798638e+01,8.799830e+01,8.802332e+01,8.800236e+01,8.796787e+01,8.795628e+01,8.395047e+01,3.339445e+01,3.369935e+01,3.315985e+01,3.345935e+01
