"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.744504e+01,6.744193e+01,6.745565e+01,6.742868e+01,6.741250e+01,6.741822e+01,5.784161e+01,4.535622e+01,4.558634e+01,3.777998e+01,3.792446e+01
