"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.839358e+01,6.840174e+01,6.842433e+01,6.839977e+01,6.837163e+01,6.836740e+01,5.858369e+01,5.086041e+01,5.108564e+01,4.114836e+01,4.128955e+01
