"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.824311e+01,6.824531e+01,6.826891e+01,6.824503e+01,6.821539e+01,6.821745e+01,5.846467e+01,4.983138e+01,5.007049e+01,4.051896e+01,4.066890e+01
