"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.867847e+01,6.869855e+01,6.872203e+01,6.869701e+01,6.866833e+01,6.865194e+01,5.881030e+01,5.303747e+01,5.326585e+01,4.247972e+01,4.262283e+01
