"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,6.725616e+01,6.724955e+01,6.725761e+01,6.723144e+01,6.721897e+01,6.722923e+01,5.769220e+01,4.466350e+01,4.489218e+01,3.735585e+01,3.749947e+01
