"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,7.348428e+01,7.347569e+01,7.348899e+01,7.346970e+01,7.344330e+01,7.345275e+01,7.036151e+01,2.580283e+01,2.612019e+01,2.578369e+01,2.609574e+01
