"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,7.902793e+01,7.902201e+01,7.903477e+01,7.901098e+01,7.899004e+01,7.899826e+01,7.555083e+01,2.800379e+01,2.833027e+01,2.792120e+01,2.824212e+01
