"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,7.910745e+01,7.910165e+01,7.911567e+01,7.909231e+01,7.906941e+01,7.907866e+01,7.562583e+01,2.862211e+01,2.895028e+01,2.851313e+01,2.883565e+01
