"Time / s","GaNFET1_Junction","GaNFET2_Junction","GaNFET3_Junction","GaNFET4_Junction","GaNFET5_Junction","GaNFET6_Junction","GaNFET_Package_temp","MOSFET7_Junction","MOSFET8_Junction","MOSFET7_Package_temp","MOSFET8_Package_temp"
1.000000e+00,8.300883e+01,8.300438e+01,8.302017e+01,8.299661e+01,8.297247e+01,8.298098e+01,7.927868e+01,2.974569e+01,3.007789e+01,2.961161e+01,2.993807e+01
