vds;ids;eon;eoff;vdsreal;idsreal;rdson
-200;-0,1;1,8746e-12;1,55891e-15;0,000538529;0,0999997;0,00538531
-200;-0,125893;2,97185e-12;2,4442e-15;0,000678152;0,125892;0,00538677
-200;-0,158489;4,71122e-12;3,87477e-15;0,000853935;0,158489;0,00538799
-200;-0,199526;7,46826e-12;6,16042e-15;0,00107525;0,199525;0,00538904
-200;-0,251189;1,18383e-11;9,80282e-15;0,00135389;0,251187;0,00538996
-200;-0,316228;1,8765e-11;1,55558e-14;0,00170471;0,316225;0,00539082
-200;-0,398107;2,97438e-11;2,46961e-14;0,00214643;0,398103;0,00539165
-200;-0,501187;4,71453e-11;3,92702e-14;0,00270262;0,50118;0,0053925
-200;-0,630957;7,47106e-11;6,22779e-14;0,00340296;0,630947;0,00539342
-200;-0,794328;1,18418e-10;9,88555e-14;0,00428488;0,794311;0,00539446
-200;-1;1,87827e-10;1,57104e-13;0,00539551;0,999973;0,00539566
-200;-1,25893;2,97712e-10;2,49379e-13;0,00679431;1,25888;0,0053971
-200;-1,58489;4,71889e-10;3,96243e-13;0,00855623;1,58483;0,00539885
-200;-1,99526;7,47978e-10;6,30302e-13;0,0107759;1,99515;0,00540101
-200;-2,51189;1,18563e-09;1,00286e-12;0,0135725;2,51172;0,0054037
-200;-3,16228;1,8794e-09;1,4756e-15;0,0170971;3,16201;0,00540706
-200;-3,98107;2,97927e-09;1,52468e-15;0,0215404;3,98064;0,00541127
-200;-5,01187;4,72306e-09;1,79275e-15;0,0271436;5,01119;0,00541659
-200;-6,30957;7,48803e-09;1,59325e-15;0,0342129;6,30849;0,0054233
-200;-7,94328;1,18728e-08;1,15019e-16;0,043137;7,94157;0,0054318
-200;-10;1,88277e-08;4,9846e-17;0,054411;9,99728;0,00544258
-200;-12,5893;2,9862e-08;5,71392e-16;0,0686671;12,5849;0,00545629
-200;-15,8489;4,73751e-08;1,29515e-14;0,086716;15,8421;0,00547379
-200;-19,9526;7,51868e-08;6,52222e-15;0,109603;19,9417;0,00549619
-200;-25,1189;1,1939e-07;5,30444e-14;0,138688;25,1014;0,00552509
-200;-31,6228;1,89742e-07;9,7775e-14;0,175747;31,595;0,0055625
-200;-39,8107;3,0148e-07;2,58734e-09;0,223141;39,7663;0,0056113
-200;-50,1187;4,80029e-07;1,37617e-12;0,284041;50,0475;0,00567542
-200;-63,0957;7,59888e-07;2,65452e-12;0,362746;62,9813;0,00575959
-200;-79,4328;1,49373e-06;2,28927e-11;0,465241;79,248;0,00587069
-200;-100;2,35827e-06;6,43199e-11;0,600209;99,6999;0,00602016
-200;-125,893;3,73476e-06;2,98609e-11;0,780203;125,401;0,00622164
-200;-158,489;5,94954e-06;2,02563e-07;1,02281;157,679;0,00648668
-200;-199,526;9,57985e-06;2,15549e-11;1,35598;198,173;0,00684239
-200;-251,189;1,79293e-05;3,0906e-07;1,81469;248,91;0,00729055
-200;-260;1,9244e-05;1,20788e-06;1,89627;257,535;0,00736314
-190,546;-0,1;1,87459e-12;1,55884e-15;0,000538529;0,0999997;0,00538531
-190,546;-0,125893;2,97185e-12;2,4442e-15;0,000678152;0,125892;0,00538677
-190,546;-0,158489;4,71122e-12;3,87477e-15;0,000853935;0,158489;0,00538799
-190,546;-0,199526;7,46826e-12;6,16042e-15;0,00107525;0,199525;0,00538904
-190,546;-0,251189;1,18383e-11;9,80199e-15;0,00135389;0,251187;0,00538996
-190,546;-0,316228;1,87649e-11;1,55571e-14;0,00170471;0,316225;0,00539082
-190,546;-0,398107;2,97438e-11;2,46979e-14;0,00214643;0,398103;0,00539165
-190,546;-0,501187;4,71453e-11;3,927e-14;0,00270262;0,50118;0,0053925
-190,546;-0,630957;7,47105e-11;6,2273e-14;0,00340296;0,630946;0,00539342
-190,546;-0,794328;1,18418e-10;9,88473e-14;0,00428487;0,79431;0,00539446
-190,546;-1;1,87826e-10;1,57104e-13;0,00539551;0,999972;0,00539566
-190,546;-1,25893;2,97711e-10;2,49379e-13;0,0067943;1,25888;0,0053971
-190,546;-1,58489;4,71887e-10;3,96243e-13;0,00855622;1,58482;0,00539885
-190,546;-1,99526;7,47974e-10;6,30246e-13;0,0107758;1,99515;0,00540101
-190,546;-2,51189;1,18562e-09;1,00286e-12;0,0135725;2,51171;0,0054037
-190,546;-3,16228;1,87939e-09;1,46539e-15;0,0170971;3,16199;0,00540706
-190,546;-3,98107;2,97924e-09;1,52468e-15;0,0215402;3,98062;0,00541127
-190,546;-5,01187;4,72299e-09;1,34853e-15;0,0271434;5,01116;0,00541659
-190,546;-6,30957;7,4879e-09;1,59305e-15;0,0342126;6,30844;0,0054233
-190,546;-7,94328;1,18726e-08;5,18262e-17;0,0431365;7,94148;0,0054318
-190,546;-10;1,88272e-08;5,08704e-17;0,0544102;9,99714;0,00544258
-190,546;-12,5893;2,9861e-08;2,21694e-15;0,0686659;12,5847;0,00545629
-190,546;-15,8489;4,73731e-08;1,60182e-14;0,0867141;15,8417;0,00547378
-190,546;-19,9526;7,51827e-08;6,89754e-15;0,1096;19,9411;0,00549618
-190,546;-25,1189;1,19382e-07;3,88014e-14;0,138683;25,1006;0,00552509
-190,546;-31,6228;1,89725e-07;9,77749e-14;0,175739;31,5936;0,00556249
-190,546;-39,8107;3,01446e-07;2,58864e-09;0,223128;39,7641;0,00561129
-190,546;-50,1187;4,79961e-07;1,35972e-12;0,28402;50,044;0,0056754
-190,546;-63,0957;7,59766e-07;2,59642e-12;0,362711;62,9756;0,00575955
-190,546;-79,4328;1,4934e-06;2,28587e-11;0,465182;79,2389;0,00587063
-190,546;-100;2,3576e-06;6,43043e-11;0,600109;99,6851;0,00602005
-190,546;-125,893;3,73337e-06;2,97414e-11;0,780028;125,377;0,00622145
-190,546;-158,489;5,94659e-06;2,03505e-07;1,0225;157,639;0,00648636
-190,546;-199,526;9,5734e-06;2,06168e-11;1,3554;198,107;0,00684178
-190,546;-251,189;1,79147e-05;5,5026e-07;1,81362;248,798;0,00728955
-190,546;-260;1,92275e-05;1,20712e-06;1,89511;257,414;0,00736209
-173,78;-0,1;1,87459e-12;1,55869e-15;0,000538529;0,0999997;0,00538531
-173,78;-0,125893;2,97185e-12;2,44411e-15;0,000678151;0,125892;0,00538677
-173,78;-0,158489;4,71122e-12;3,87477e-15;0,000853935;0,158489;0,00538799
-173,78;-0,199526;7,46825e-12;6,15978e-15;0,00107525;0,199525;0,00538904
-173,78;-0,251189;1,18383e-11;9,80199e-15;0,00135389;0,251187;0,00538996
-173,78;-0,316228;1,87649e-11;1,55559e-14;0,00170471;0,316225;0,00539082
-173,78;-0,398107;2,97437e-11;2,46981e-14;0,00214643;0,398102;0,00539165
-173,78;-0,501187;4,71451e-11;3,92702e-14;0,00270261;0,501179;0,0053925
-173,78;-0,630957;7,47103e-11;6,2273e-14;0,00340295;0,630945;0,00539342
