vds;ids;eon;eoff;vdsreal;idsreal;rdson
-200;-0,1;2,76582e-09;2,31296e-11;1,69586;0,0991521;17,1036
-200;-0,125893;4,61384e-09;2,54391e-11;1,71661;0,124812;13,7535
-200;-0,158489;6,86142e-09;3,65526e-11;1,73743;0,157112;11,0585
-200;-0,199526;9,66882e-09;4,51824e-11;1,75835;0,197772;8,89081
-200;-0,251189;1,34413e-08;6,12922e-10;1,7794;0,248954;7,14751
-200;-0,316228;1,78526e-08;6,48065e-11;1,8006;0,313381;5,74572
-200;-0,398107;2,42469e-08;1,37272e-10;1,82199;0,39448;4,61872
-200;-0,501187;3,23472e-08;9,31785e-11;1,84363;0,496567;3,71275
-200;-0,630957;4,10474e-08;1,03208e-10;1,86557;0,625072;2,98458
-200;-0,794328;5,49656e-08;1,22554e-09;1,88791;0,78683;2,39938
-200;-1;7,06891e-08;1,52198e-10;1,91072;0,990446;1,92915
-200;-1,25893;8,78209e-08;4,16362e-10;1,93416;1,24675;1,55136
-200;-1,58489;1,10963e-07;5,38189e-10;1,95838;1,56937;1,24787
-200;-1,99526;1,36306e-07;5,3792e-10;1,9836;1,97547;1,00411
-200;-2,51189;1,9987e-07;5,91989e-10;2,01009;2,48664;0,808355
-200;-3,16228;2,28295e-07;5,70319e-10;2,03821;3,13005;0,651175
-200;-3,98107;3,23475e-07;8,79466e-10;2,06843;3,9399;0,524995
-200;-5,01187;3,84163e-07;8,52268e-10;2,10135;4,95921;0,423726
-200;-6,30957;4,63909e-07;1,30287e-09;2,13778;6,24213;0,342477
-200;-7,94328;7,01498e-07;1,46894e-09;2,17879;7,85675;0,277314
-200;-10;8,20468e-07;1,88566e-09;2,22584;9,88871;0,225089
-200;-12,5893;1,03916e-06;1,40105e-08;2,28039;12,4457;0,183227
-200;-15,8489;1,43801e-06;2,56211e-09;2,3458;15,663;0,149767
-200;-19,9526;1,79102e-06;2,99938e-09;2,42431;19,7108;0,122994
-200;-25,1189;2,34513e-06;8,27529e-08;2,51995;24,8024;0,101601
-200;-31,6228;3,09571e-06;6,36059e-08;2,63718;31,2058;0,0845094
-200;-39,8107;4,26826e-06;6,14235e-08;2,78044;39,2573;0,0708262
-200;-50,1187;5,1628e-06;5,45632e-09;2,95856;49,3773;0,0599174
-200;-63,0957;7,51032e-06;2,21941e-07;3,17733;62,0934;0,0511703
-200;-79,4328;1,02933e-05;6,74208e-09;3,4434;78,0652;0,0441092
-200;-100;1,48315e-05;8,13098e-09;3,76674;98,1166;0,0383904
-200;-125,893;1,87108e-05;9,48763e-09;4,15668;123,276;0,0337184
-200;-158,489;2,701e-05;2,47045e-07;4,62531;154,824;0,0298746
-200;-199,526;4,01748e-05;9,12922e-07;5,18596;194,353;0,0266832
-200;-251,189;5,44714e-05;1,17695e-06;5,84255;243,851;0,0239595
-200;-260;5,72245e-05;4,52856e-06;5,94737;252,268;0,0235756
-190,546;-0,1;2,76512e-09;2,42553e-11;1,69582;0,09911;17,1105
-190,546;-0,125893;4,61278e-09;2,65882e-11;1,71657;0,124758;13,7591
-190,546;-0,158489;6,85915e-09;3,83316e-11;1,73739;0,157044;11,0631
-190,546;-0,199526;9,66666e-09;6,91233e-10;1,75831;0,197685;8,89452
-190,546;-0,251189;1,34176e-08;2,50291e-10;1,77936;0,248843;7,15052
-190,546;-0,316228;1,78317e-08;5,53491e-11;1,80056;0,31324;5,74818
-190,546;-0,398107;2,42173e-08;1,45192e-10;1,82195;0,394301;4,62072
-190,546;-0,501187;3,23346e-08;1,00014e-10;1,84359;0,496338;3,71438
-190,546;-0,630957;4,10304e-08;1,11396e-10;1,86553;0,62478;2,9859
-190,546;-0,794328;5,49878e-08;1,26434e-09;1,88786;0,786458;2,40046
-190,546;-1;7,06227e-08;1,64012e-10;1,91068;0,989973;1,93003
-190,546;-1,25893;8,78172e-08;4,24343e-10;1,93411;1,24615;1,55207
-190,546;-1,58489;1,10925e-07;5,52058e-10;1,95833;1,5686;1,24845
-190,546;-1,99526;1,36236e-07;5,52827e-10;1,98354;1,97449;1,00458
-190,546;-2,51189;1,99753e-07;6,13403e-10;2,01003;2,48539;0,808738
