"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,2.307150e+03,2.300224e+03,2.049872e+01,9.911151e+01,2.613048e+00,2.593816e-01,1.107918e-02,2.560893e-01,9.781952e-03,2.076716e+00,2.602545e+00,3.698384e-01,1.378311e+01,1.235365e+01,1.429468e+00,1.227349e+00,3.850923e-01,8.422572e-01,2.021187e-01,1.130173e+00,1.114217e+00,1.595680e-02,6.848871e+00
