"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,2.256951e+03,2.250210e+03,2.011595e+01,9.910871e+01,2.536386e+00,2.486584e-01,1.055533e-02,2.453996e-01,9.307676e-03,2.022464e+00,2.565869e+00,3.591368e-01,1.357173e+01,1.219920e+01,1.372529e+00,1.175223e+00,3.688442e-01,8.063783e-01,1.973064e-01,1.082826e+00,1.066503e+00,1.632343e-02,6.958866e+00
