"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,7.029961e+02,7.000074e+02,1.053480e+01,9.850144e+01,1.007930e+00,3.325970e-02,1.262658e-03,3.042123e-02,1.238603e-03,9.417449e-01,1.875988e+00,1.722858e-01,7.343439e+00,7.155442e+00,1.879963e-01,1.304299e-01,4.286357e-02,8.756635e-02,5.756640e-02,1.351587e-01,1.191873e-01,1.597131e-02,2.265617e+01
