"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,1.955852e+03,1.950137e+03,1.795445e+01,9.908201e+01,2.112536e+00,1.894041e-01,7.603376e-03,1.862667e-01,7.071726e-03,1.722189e+00,2.367919e+00,3.019632e-01,1.235331e+01,1.129854e+01,1.054772e+00,8.867258e-01,2.788343e-01,6.078915e-01,1.680460e-01,8.187262e-01,8.029998e-01,1.572640e-02,8.036566e+00
