"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.300000e+00,7.028621e+02,7.000064e+02,1.058603e+01,9.849387e+01,8.660261e-01,3.297023e-02,1.250851e-03,3.015095e-02,1.220588e-03,8.004330e-01,1.875837e+00,1.720968e-01,7.436240e+00,7.243224e+00,1.930157e-01,1.360191e-01,4.497295e-02,9.104615e-02,5.699659e-02,2.358349e-01,2.333393e-01,2.495622e-03,2.315364e+01
