"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.300000e+00,4.919016e+03,4.902146e+03,4.824142e+01,9.901929e+01,3.211983e+00,1.143068e+00,5.978401e-02,1.138787e+00,5.919713e-02,8.111460e-01,5.798013e+00,1.278619e+00,2.858557e+01,2.037820e+01,8.207372e+00,7.722715e+00,2.420514e+00,5.302201e+00,4.846567e-01,9.367234e+00,9.365581e+00,1.652584e-03,3.426254e+00
