"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.300000e+00,2.757497e+03,2.750382e+03,2.389374e+01,9.913350e+01,1.552692e+00,3.653600e-01,1.013549e-02,3.623932e-01,1.114807e-02,8.036548e-01,2.966476e+00,4.808084e-01,1.608890e+01,1.381271e+01,2.276188e+00,2.031177e+00,6.353674e-01,1.395810e+00,2.450105e-01,2.804862e+00,2.802465e+00,2.397238e-03,6.144377e+00
