"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD_percentage","Si_conduction","Si_switching","Si_total","EMI_losses"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,537.24332357815592,305.1720166461526,4590.1528149876704,-1106.00519766663,4571.896812208056,0.26008681928045135,0.013405069013544893,0.25438133239172361,0.013471511349567009,4571.5444904297146,13.780157387207291,1.8278801196332775,11.95227726756316,2.2281799174944985,141.10436480286546,1.9592252167360715,0.00062732155185764651,1.9598525382816312,0.28781293939774105
0.20000000000000001,52.96459499623645,312.04429147613627,8.4036245472106472,97.280614232703286,0.86017721814197201,0.010266992345257792,0.00023060816312462496,0.0053015420755469405,0.00022052921236126992,0.81900782436940578,5.3724919358567025,1.7386694715247333,3.633822464337634,1.8835922289777745,211.51816432985285,0.25647247956166985,0.00079717932488789704,0.25726965888617193,0.030093505354492487
0.30000000000000004,320.79775734211199,300.8832730286303,11.420004447742324,96.203389354806859,0.82906462479307996,0.013968754236829009,0.00051226769746161793,0.010721064412964091,0.00048371258024530853,0.80302348122350775,7.7794789353972913,1.8512612620967057,5.9282176732957241,1.8219858192195133,57.240593518642399,0.92198468111579912,0.00075385649001119093,0.92273853760390834,0.066736530713604789
0.40000000000000002,313.73390264064983,300.13794197944503,11.088323237091785,96.305266899355146,0.82595122450179337,0.013848556408805562,0.00052095919084877991,0.010705137336624752,0.00049166286457477182,0.80107108295875173,7.5204918043970812,1.8017004377455603,5.7187913666373973,1.8167492016373636,52.554258652446592,0.84729342484970949,0.0014134574071539003,0.84870688225703983,0.076424124301893936
0.5,307.32110804091707,299.9630905279227,10.94441588250881,96.351372459935931,0.82521450868820678,0.013726691187566028,0.00051627069407453145,0.010588517991502754,0.00048610388099274614,0.80039104157275165,7.3974565583529266,1.7894243531256728,5.6080322052184126,1.8160693017178946,52.639820443484254,0.82384450544775845,0.001419003473193265,0.82526350892200151,0.080412004833752368
0.60000000000000009,304.11051121293775,299.9547176434109,10.887295665891168,96.370351891183077,0.82510877663255788,0.013654851859778713,0.00051329172645832386,0.010500558909678607,0.00048206136349789725,0.8002195906739803,7.3491998465028319,1.7857643688972857,5.5634354775982562,1.8160068425200353,53.124044362127812,0.81746027013468392,0.0015407540435521283,0.81900102417975529,0.077979176053302762
0.70000000000000007,302.89279240132311,299.97491941942127,10.866671887834372,96.377473662813046,0.82516359452543164,0.013597496454395853,0.00050996411216974735,0.010424195353593508,0.00047745923971217872,0.80020426396627109,7.3317974895529154,1.7846683628738624,5.5471291266681719,1.8160851832852198,53.151527685720637,0.81603013387705936,0.0015804571298258597,0.81761059100605105,0.076015029477249127
0.80000000000000004,302.54629744773393,299.98996815719204,10.860258712966397,96.379792802411217,0.82516013702024504,0.013576740259047109,0.00050892457336606167,0.010404181613752559,0.00047638493958318176,0.80021963122411144,7.3267035783339916,1.7843977219087537,5.542305856418273,1.8161002063810132,53.14924551972922,0.81587646898531518,0.0015947403238974448,0.81747120930825101,0.074823581916258416
0.90000000000000013,302.49363967146337,299.99719358147649,10.859271442439008,96.380208990603947,0.82516643675878942,0.013563819791837855,0.00050818377540498571,0.01039239755514788,0.00047563891224239492,0.80023248865125851,7.3261594096946263,1.7843631315714621,5.5417962781428436,1.8161468514817665,53.109720482465299,0.81566024505667767,0.0015983186050491178,0.81725856366221949,0.074540180837505202
1,302.51005739143693,299.99985555157673,10.859359555087806,96.38021173323142,0.82519634929525221,0.013575348227522606,0.00050941662328082143,0.010407158770975356,0.00047681105802386132,0.80023895708379111,7.3263218204037921,1.7843738733896013,5.541947947015232,1.8161793871766385,53.077354018343854,0.81535233509931138,0.0015984198500204644,0.81695075494979785,0.074711243231110946
1.1000000000000001,302.5292468958541,300.0005819496597,10.859989909993951,96.380010387568518,0.82524045395147461,0.013587540555994876,0.00051062598047683287,0.010424527344094995,0.00047812041662412215,0.8002414775961656,7.3270086834816777,1.7843853748524645,5.5426233086370509,1.8162072993182288,53.055801257415801,0.81490653432537563,0.0015977622951063044,0.81650429662196522,0.075029176635074746
