"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,4.639785e+03,4.601859e+03,7.045614e+01,9.848148e+01,2.863757e+01,1.025810e+00,5.458656e-02,1.021525e+00,4.726298e-02,2.648839e+01,5.330983e+00,1.143773e+00,2.689022e+01,1.957282e+01,7.317400e+00,6.866017e+00,2.175261e+00,4.690756e+00,4.513825e-01,8.453589e+00,8.451954e+00,1.635019e-03,3.711586e+00
