"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,4.690615e+03,4.651919e+03,7.163967e+01,9.847270e+01,2.924165e+01,1.048281e+00,5.583439e-02,1.043905e+00,4.799908e-02,2.704563e+01,5.413162e+00,1.166652e+00,2.720335e+01,1.972809e+01,7.475262e+00,7.017895e+00,2.223874e+00,4.794022e+00,4.573662e-01,8.614853e+00,8.613221e+00,1.631997e-03,3.665952e+00
