"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,5.097610e+03,5.052453e+03,8.193527e+01,9.839267e+01,3.432564e+01,1.237163e+00,6.603593e-02,1.233744e+00,6.623977e-02,3.172246e+01,6.107461e+00,1.360239e+00,3.003767e+01,2.097455e+01,9.063113e+00,8.556431e+00,2.716119e+00,5.840312e+00,5.066817e-01,1.010426e+01,1.010272e+01,1.548460e-03,3.326402e+00
