"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD_percentage","Si_conduction","Si_switching","Si_total","EMI_losses"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,538.24754367604214,54.734624075947103,4590.3855628168012,-6910.4978553433148,4571.9461660457746,0.26125549025573419,0.013499139791197745,0.25636298182202005,0.013505397916204502,4571.6214168325423,13.884300840214845,1.9168093401498871,11.96749150004738,2.2904765035747143,142.20330904548825,1.9642027811958358,0.00095056820286593612,1.9651533493942277,0.29946607724098268
0.20000000000000001,-39.611860060800069,66.012279995648612,8.1866877311824116,87.596297685204576,1.0729436970498787,0.0076118918203950982,0.00010575333190122581,0.0020915063840268281,0,1.0498770888077136,4.6221259837663125,1.7426676147379516,2.8794583690230326,2.1666942560259828,247.21101163246354,0.24618799336068523,0.0009519038997951488,0.24713989726042623,0.077783897092333326
0.30000000000000004,-40.719232276496385,61.959976309883203,7.9506892379269445,87.165495548647087,1.0060900143584366,0.0071348497630693642,6.4529365828266072e-06,0.00046734350900358901,0,0.98521441226639317,4.5437641409674274,1.6963176044204014,2.8474465365562729,2.094431488989148,243.27574764880768,0.24082721359352902,0.00088126257076239802,0.24170847616388119,0.064695117437549951
0.40000000000000002,-41.914003990039888,58.020612588303969,7.8429295903019378,86.478044999542774,0.94226588517936272,0.0071895995065732084,0,0.00062842434686980928,0,0.92235196900826988,4.574368675572984,1.6925924238129277,2.8817762517542849,2.0173205612323994,240.87699246489527,0.24173142570510039,0.00091232934771202478,0.24264375505271529,0.06633071326997235
0.5,-43.186906283499574,54.186413949471557,7.7150468175356064,85.760183351766997,0.8813887559601542,0.0068549729897476224,0,0.00071922961350328392,0,0.8611525162775886,4.6031853913748577,1.7180123770432714,2.8851730143408036,1.92763131111876,239.64972730030115,0.24596679805772717,0.0010738477952009714,0.24704064585293853,0.055800713212373551
0.60000000000000009,-17.932605421787585,50.567763479109161,7.5121717495944207,85.135032608316834,0.82061121998523578,0.0066757790281300241,4.9489870563404093e-05,0.001124245213560767,3.5092143903660027e-05,0.80560668125498014,4.6226887155258076,1.7371758438954004,2.8855128716244773,1.8263128608001837,240.47853225187103,0.23366472913153516,0.0007710250296621749,0.23443575416104953,0.0081231991287748946
0.70000000000000007,57.35837416906385,50.036880662098561,8.0185321209267659,83.974426729720435,0.81185448719457887,0.007747743579227283,0.00014250625262897238,0.0032614172084452849,7.3204103292021691e-05,0.8009070743824982,4.9718376166497151,1.7403012953356103,3.2315363213165318,1.8056588994711915,216.64932844664571,0.36727996076956082,0.0017598834201644781,0.36903984418936697,0.060141273421569788
0.80000000000000004,55.65074129316001,50.006948284908184,7.9800860701913789,84.04194855910022,0.81163014040184289,0.0078193437492037766,0.00016509343902999308,0.0034754961101986846,0.00011052056492521478,0.80043650600513583,4.936743290744575,1.7393289197030728,3.197414371035574,1.8051513359020321,218.42652488019542,0.35604854264174624,0.0019090284350788893,0.35795757107755111,0.068603732073101262
0.90000000000000013,54.013015704328645,49.998566663763611,7.9696787167997218,84.060171317293367,0.81164231540880782,0.0078136066973407692,0.00016590734891700818,0.0034667520249503439,0.00011144770550246121,0.80024994383123549,4.9262768347787453,1.738989514580257,3.1872873202083816,1.8051939218445407,222.52781162142048,0.35274651092302722,0.0019851077224679798,0.35473161864470404,0.071834026124704367
1,53.07931081479623,49.997627724061687,7.963190887010839,84.072862659205498,0.81180204885253271,0.0078444970680354806,0.000170813533542115,0.003528710183009359,0.00011868181842166221,0.80019278982511577,4.9199497661368596,1.7388102688646516,3.1811394972657041,1.8052256046387454,223.7301966042383,0.35152058760849869,0.0019902451864342854,0.35351083279526024,0.07270263457986513
1.1000000000000001,52.666248937811439,49.998453240338463,7.9607232359349167,84.078061435768731,0.81179996200162097,0.0078361093585949775,0.00016990305796411683,0.0035158324243775817,0.00011744240132373387,0.8001836926415804,4.9178352294110583,1.7387676828828762,3.1790675465245037,1.8052967228100325,224.47134331826001,0.35110490081648854,0.0019932562623800245,0.35309815707872433,0.072693164635935878
