"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD_percentage","Si_conduction","Si_switching","Si_total","EMI_losses"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,537.65318135714301,209.46277103520515,4590.2194210133748,-1686.4005712205828,4571.9161301447502,0.26051624570983456,0.013410526402977451,0.25493274315124476,0.01347575733049231,4571.574346462934,13.798862789589204,1.8491005437090835,11.94976224588132,2.2504962857685267,142.14404419664356,1.9606257751675067,0.000483213959036837,1.9611089891267952,0.29282280796075227
0.20000000000000001,-42.270640543402678,227.71300305045287,7.8111722858267916,96.562748768605502,0.93580015125517912,0.0070610939493280945,1.3481108662762155e-05,0.00077274679075368328,0,0.89478014302665587,4.5668715192869413,1.7015771979844851,2.8652943213045492,2.0018658492538286,240.09861061131787,0.24341225914819564,0.0010020964915013184,0.24441435564045408,0.062220410387539095
0.30000000000000004,174.72597763124247,199.47292037899629,9.4250077141299489,95.272505518093709,0.81758868219246728,0.011129630931436919,0.00034153384532671448,0.0072133985762004972,0.00031737058058233848,0.79726576649485748,6.2743623093175254,1.7707679448827178,4.503594364437582,1.8104923791256016,140.63364107478665,0.49330089581740882,0.00070858290428551173,0.49400947872117523,0.028554864756872664
0.40000000000000002,187.65457006877088,199.98280248460526,9.3513227140758524,95.323232266076388,0.81851117525207884,0.010350167236151644,0.00033618761673951449,0.0067230472204499328,0.00029933289811673265,0.79945923214056891,6.0788967462096828,1.7593600440235468,4.3195367021736928,1.8091544611956349,91.107921465800032,0.59389727954094229,0.0011658029911847544,0.5950630825321287,0.04969724889971374
0.5,196.66775932165137,200.06509451808699,9.4213903332764168,95.290781971134606,0.81831645500220218,0.010201345417338066,0.00033056206706803354,0.0066079630471009712,0.00029578605179825793,0.800144410104079,6.1398248903435722,1.7622905634840029,4.3775343268657618,1.8086695451371353,79.658752892222068,0.60827100538985579,0.0017639096216103907,0.61003491501192397,0.044544527767499661
0.60000000000000009,200.75107608673144,200.04963615013182,9.4645373072570429,95.268911051875691,0.81806448123394071,0.010224090786086106,0.00033175303203332755,0.0066142139333320018,0.00029504962283558901,0.80028803975729157,6.1800572770765623,1.7630201463077517,4.4170371307579233,1.8084961329506584,77.887688598367106,0.61159840813630095,0.0018602691256877305,0.61345867726147918,0.044460738735392469
0.70000000000000007,202.21603936886225,200.02505438278902,9.4800887148991428,95.260551257796152,0.8179838111443114,0.010275230777009767,0.00033570175062079354,0.0066719584262219904,0.00029848379656408829,0.80027879577073746,6.1963078377819629,1.7632905680496926,4.4330172697241306,1.8083638004963964,77.419583899053492,0.61098290220015816,0.0018871499508117656,0.61287005215042101,0.044563213340329436
0.80000000000000004,202.59303962200437,200.00987574993334,9.4802780166906118,95.260094990959004,0.81780832416118177,0.010278112538345967,0.00033576520552924946,0.0066764522788097689,0.00029848645304264218,0.80024807778827656,6.1991035812232118,1.7633459024491493,4.4357576787731734,1.8081899754363244,77.526938375471346,0.60955306762127659,0.0018951260889007401,0.61144819371044401,0.043727942142132437
0.90000000000000013,202.62264061928695,200.00303824537761,9.4812326376677714,95.259455691354944,0.81782327193463511,0.010275393567371095,0.00033551195741773166,0.0066717486128807643,0.00029805774467117597,0.80022745482188962,6.2003334968080557,1.7633397592034243,4.4369937375973389,1.8081387792536725,77.56257557539999,0.60892711343247952,0.0018967630295424294,0.61082387646202829,0.044113213201651791
1,202.58207011692349,200.00063286267996,9.4813844279156623,95.259322768382546,0.81783513999611113,0.010290547773609028,0.00033717024446941522,0.0066936998322060307,0.00029975568201160726,0.80021794006036218,6.2002600651187967,1.7633276459272265,4.4369324191887394,1.8081705924367089,77.523829298432915,0.60823217144753106,0.0018962588363623288,0.61012843028399821,0.044990200093982594
1.1000000000000001,202.54823163901938,200.00003218873164,9.4807462616196077,95.259627624515005,0.81782278670651998,0.010281048542127556,0.00033644190615599007,0.0066808842312187835,0.00029878425310514401,0.80021438746948614,6.1998823804761161,1.7633197498567954,4.4365626306218919,1.8081795008168007,77.60985118058791,0.6078960088788129,0.0018959761468352728,0.60979198502482257,0.045069608587251619
