"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD_percentage","Si_conduction","Si_switching","Si_total","EMI_losses"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,537.85643004533063,159.41966545979744,4590.2653934652335,-2266.8321154642708,4571.9261991877438,0.2608125471527592,0.013402087386639836,0.25564561486576831,0.013440405047863008,4571.5897261533137,13.817682065320707,1.8655075132536261,11.9521745520263,2.2624400554827226,141.58843616116235,1.9616596409428591,0.00076611965245615757,1.9624257605876598,0.29664639850304747
0.20000000000000001,-41.366760979249939,179.41277066770868,7.9113972440693159,95.584333065841918,0.9788755672329511,0.00730049812445054,3.2112757973359561e-05,0.0011565691520149959,0,0.9436934569691563,4.5636044152767115,1.6932203443303211,2.8703840709445805,2.0595734208945227,241.31056627158574,0.24170522230264649,0.00066658700881001571,0.24237180931192068,0.066972031361214268
0.30000000000000004,-20.106242581848548,155.50353538891403,7.6789714750242828,95.054357043488096,0.84910941726094902,0.0074444866224240135,7.6402787219048945e-05,0.0017509274514900888,5.7192295971152172e-05,0.81991271504979069,4.6842340617985938,1.7298826284911153,2.9543514333206686,1.871219437265299,233.63546315727694,0.23973617127862396,0.00090548864637796697,0.24064165992463596,0.03376689875674229
0.40000000000000002,170.84665343469609,150.05334391414684,9.1660684763616374,93.889863723745151,0.8161299699848692,0.0097916132355802734,0.00029732557949152256,0.0059828657205701422,0.00025543649291285365,0.80132065755730975,5.9393526539072505,1.7568042124599421,4.1825484414384686,1.8067774357903967,109.29235504569345,0.55222431676547523,0.0014327961612259717,0.55365711292682618,0.050151303744369671
0.5,160.20987117757926,149.95065688941497,8.9612018433713736,94.023712107701627,0.81488912030661587,0.0093283567912032829,0.00027734052376602886,0.0054386351438835629,0.00023198661162856065,0.8003619965897143,5.7726719375091244,1.7567221199853436,4.0159498175104007,1.8052832975418669,100.36291495689935,0.51766270324208075,0.0015151123870640634,0.51917781562898546,0.049179672383389279
0.60000000000000009,155.0374161234428,149.95594225500696,8.8842919470237458,94.07540676815448,0.81473688584023096,0.0091856142418824775,0.00026953212405867241,0.0052803798474622896,0.00022472788338931914,0.80013635936561223,5.7096525839403105,1.7563574520230196,3.9532951319034662,1.8050339965091471,100.75378952934952,0.50726331287960247,0.0017949538293679614,0.50905826670779597,0.045810214020531537
0.70000000000000007,153.0683002425904,149.97608826499444,8.8515110706259961,94.098055365636569,0.81477087800604675,0.0090946668153490586,0.00026235600969849195,0.0051336814249639349,0.00021438332633331018,0.80012791250598347,5.6841689452106854,1.7560812538338224,3.9280876913772942,1.8050135333916535,101.18487955672529,0.50523501634508627,0.0019114660229807632,0.50714648236846127,0.040411231647521834
0.80000000000000004,152.49289130505252,149.98992992695727,8.847074232641301,94.101554906741811,0.81481289737744944,0.0090871791162355012,0.00026238246116917579,0.0051161876216758101,0.00021354544812003304,0.8001599376639823,5.6780653997886699,1.7560184595773747,3.9220469402121294,1.8051365531184733,100.99974990600811,0.50567309964832019,0.0019279635533927765,0.5076010632026462,0.041458319165781431
0.90000000000000013,152.40399174841593,149.99668554711354,8.845883761512388,94.102613804289675,0.81484863036961563,0.0090784793893276764,0.0002618669115462195,0.005114176038089128,0.0002135032933455223,0.80018454632116831,5.6771949165030717,1.7560151560987138,3.9211797603905598,1.80518708242139,101.00120476546583,0.50601608104376383,0.0019294851701540251,0.50794556621404563,0.04070756602957628
1,152.43629651814038,149.99930400912248,8.8453072617968242,94.103101125158204,0.81486708194576907,0.0090717015120174663,0.00026136808339397694,0.005117282534228159,0.00021383560169454789,0.80019704050774165,5.6772576197891071,1.7560239129755741,3.9212337068135943,1.8051373812260962,101.01008449959809,0.50615392366926382,0.001929453172059109,0.50808337684198768,0.039961802001185834
1.1000000000000001,152.47510415069794,150.00008319560601,8.8481785316281307,94.101217566078759,0.81490935660504005,0.0090846028830653819,0.00026294075315877301,0.0051397956733861541,0.00021566406202832761,0.80020258220952567,5.6786320952746969,1.7560298891046713,3.9226022061726393,1.8052100555092201,100.90058141621662,0.50625694566752688,0.00192901796844545,0.50818596363536461,0.041241060611952922
