"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,6.237630e+01,6.236464e+01,6.238440e+01,6.238460e+01,6.236607e+01,6.237741e+01,5.372121e+01,5.458502e+01
