"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,4.278125e+01,4.277560e+01,4.278523e+01,4.278554e+01,4.277684e+01,4.278238e+01,3.803171e+01,3.894433e+01
