"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,6.851001e+01,6.849821e+01,6.851954e+01,6.851989e+01,6.849975e+01,6.851113e+01,5.844358e+01,5.930548e+01
