"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,3.519793e+01,3.519574e+01,3.520054e+01,3.520084e+01,3.519669e+01,3.519889e+01,3.183313e+01,3.276092e+01
