"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,8.693378e+01,8.692591e+01,8.694940e+01,8.694985e+01,8.692757e+01,8.693495e+01,7.195437e+01,7.278596e+01
