"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,4.457237e+01,4.456573e+01,4.457657e+01,4.457687e+01,4.456705e+01,4.457349e+01,3.951049e+01,4.043246e+01
