"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,3.237282e+01,3.237145e+01,3.237487e+01,3.237543e+01,3.237249e+01,3.237363e+01,2.959944e+01,3.053517e+01
