"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,7.707876e+01,7.706777e+01,7.709105e+01,7.709144e+01,7.706936e+01,7.707991e+01,6.486729e+01,6.573483e+01
