"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,6.507338e+01,6.506151e+01,6.508193e+01,6.508219e+01,6.506293e+01,6.507444e+01,5.581043e+01,5.667142e+01
