"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,3.077614e+01,3.077541e+01,3.077721e+01,3.077792e+01,3.077634e+01,3.077687e+01,2.834190e+01,2.928397e+01
