"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,6.104374e+01,6.103217e+01,6.105152e+01,6.105171e+01,6.103355e+01,6.104479e+01,5.268434e+01,5.354951e+01
