"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,5.774547e+01,5.773427e+01,5.775225e+01,5.775247e+01,5.773558e+01,5.774648e+01,5.010643e+01,5.098106e+01
