"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,4.699595e+01,4.698811e+01,4.700067e+01,4.700098e+01,4.698946e+01,4.699709e+01,4.149559e+01,4.242010e+01
