"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,5.259624e+01,5.258614e+01,5.260183e+01,5.260207e+01,5.258741e+01,5.259728e+01,4.602397e+01,4.692817e+01
