"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,5.008247e+01,5.007327e+01,5.008763e+01,5.008794e+01,5.007461e+01,5.008359e+01,4.399637e+01,4.491332e+01
