"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,6.712640e+01,6.711453e+01,6.713551e+01,6.713582e+01,6.711601e+01,6.712752e+01,5.738705e+01,5.824835e+01
