"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,7.929871e+01,7.928831e+01,7.931179e+01,7.931212e+01,7.928984e+01,7.929979e+01,6.650223e+01,6.736380e+01
