"Time / s","GaNFET 1","GaNFET 2","GaNFET 3","GaNFET 4","GaNFET 5","GaNFET 6","MOSFET 7","MOSFET 8"
1.300000e+00,8.850753e+01,8.850017e+01,8.852363e+01,8.852408e+01,8.850183e+01,8.850869e+01,7.303211e+01,7.389823e+01
