"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,1.654917e+03,1.650083e+03,1.600936e+01,9.903262e+01,1.755473e+00,1.387396e-01,6.568091e-03,1.356830e-01,6.486755e-03,1.467995e+00,2.204478e+00,2.573333e-01,1.119810e+01,1.041887e+01,7.792274e-01,6.399884e-01,2.019248e-01,4.380636e-01,1.392389e-01,5.939818e-01,5.789230e-01,1.505874e-02,9.567826e+00
