"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","Inductor","EMI","GaN_total","GaN_switching","GaN_ohmic_total","GaN_ohmich_ON","GaN_Forward_conduction","GaN_Reverse_ON_conduction","GaN_Reverse_OFF_conduction","Si_total","Si_conduction","Si_switching","iTHD_percentage"
1.000000e+00,3.765004e+03,3.750965e+03,3.385728e+01,9.910074e+01,5.560936e+00,6.731687e-01,2.083043e-02,6.702182e-01,2.894313e-02,4.167775e+00,4.066805e+00,7.903580e-01,2.042293e+01,1.682424e+01,3.598685e+00,3.248272e+00,1.018222e+00,2.230050e+00,3.504132e-01,3.016249e+00,2.999436e+00,1.681270e-02,4.342511e+00
