"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD","Load_average1:16","Load_average1:17","Load_average1:18"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,1345.0675937360631,1362.1307942651504,4581.3661033252492,-90.858860466457571,4571.8244050701223,0.36185720647885455,0.017996405989373805,0.35871115524779545,0.018250747447015457,4571.351542849522,6.8920882832733694,5.8905587072269237,1.0015295760516068,1.2202959150992583,1.3941131887109237,1.4292001970558272,0.00011386791667223482,1.4293140649738556
0.20000000000000001,1781.2674006766197,1778.6260748684624,14.354318696235634,99.184174854947514,1.1855121888254165,0.15405093556358768,0.0046422964620545532,0.15173012116593027,0.0064547299152373791,0.81242396840704723,10.2839361878869,9.536144258905578,0.74779192898847857,1.3218687408423682,0.16123188732516422,1.5627938847408254,0.00020769393375544547,1.563001578676307
0.30000000000000004,1773.5655598930489,1753.8104855876743,13.818570404161656,99.220124648092991,1.1271960529359888,0.15492125004200963,0.0051117345068044991,0.15243138632334285,0.006483012055688589,0.80372447206456177,10.138921644929489,9.4173376201427086,0.72158402476957384,1.2721632482239735,0.15439655164444771,1.2797714809576779,0.00051797712698054173,1.2802894580835056
0.40000000000000002,1759.1172497064611,1750.1475262506829,13.708921196554826,99.220662779732933,1.1201324152564602,0.1543569548326392,0.0061110041439340467,0.15150465220672868,0.0064368902766152722,0.80186041625450877,10.085251541655122,9.3738631920285762,0.71138834964069952,1.2660531982896868,0.15697779781681201,1.2372898009605482,0.000194240376343475,1.2374840413383059
0.5,1754.6407833243995,1749.9564935587018,13.689141092999261,99.219831500707272,1.1186739014806664,0.15388076033033093,0.006045000531705931,0.15103368189940705,0.0063737077479238697,0.80159620086590977,10.073340166867245,9.3642324576263061,0.7091077092399235,1.2650897840848763,0.15733104262278549,1.2317533411513546,0.0002838994402864791,1.2320372405890503
0.60000000000000009,1753.7532488739978,1750.0487402021499,13.6875630213933,99.219527409012215,1.1185695030740737,0.15375472396482567,0.0060267287075853543,0.15091300854197506,0.0063789291507993836,0.8015868026330415,10.072008601125868,9.3626455691784969,0.70936303193391204,1.2650580493781634,0.15739244312482698,1.2316480078624776,0.00027885997585956146,1.2319268678382629
0.70000000000000007,1753.6463245265759,1750.0881034436011,13.688476815030226,99.219427734461121,1.1185876057764426,0.15373161392575288,0.0060258363322841495,0.15088899838816996,0.0063660018125926698,0.80159498724171419,10.072675605518802,9.3625627522215655,0.71011285328619089,1.2650862362926178,0.15739339235554095,1.2318491193186754,0.00027824814618348885,1.2321273674617568
0.80000000000000004,1753.6484594549829,1750.0974263740643,13.689443562386931,99.219373558376233,1.1186302897675089,0.15372971521035284,0.0060334605605099336,0.15088922632396981,0.0063866482631659447,0.80159815659564626,10.073510436437484,9.3626234836771953,0.71088695276197689,1.2651027223503568,0.15739255588879039,1.2319219304523046,0.00027818339789648523,1.2322001138479772
0.90000000000000013,1753.6537883187073,1750.0988795482551,13.69024765485349,99.219330078027511,1.1186447636141215,0.15372949205724915,0.006036061115555498,0.15089013543639529,0.006389874968853783,0.8015988761025008,10.07427790148714,9.3626634145634302,0.71161448690593443,1.2651076607611402,0.15739642333351683,1.2319391413023641,0.00027818769072572309,1.2322173289927183
