"Time / s","Input_power","Output_power","Losses","Efficency","Caps_losses","FL1_losses","HF1_losses","FL2_losses","HF2_losses","Bulkcap_losses","GaN_total_losses","GaN_switching_losses","GaN_ohmic_losses","L_losses","iTHD","Load_average1:16","Load_average1:17","Load_average1:18"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000001,620.39272760915321,744.53145662356417,4578.1741406395595,-276712126310162.25,4571.8092746378434,0.26740602122316642,0.0138179762834485,0.26400238955375971,0.013846585962302595,4571.4155319263537,3.8555401866402192,3.1948670838714426,0.66067310275833868,1.2407957161042182,2.9392310616383552,1.2681387654723075,0.00039132050270943334,1.2685300859783948
0.20000000000000001,949.21308414180203,849.14241307869395,9.9626055785951699,98.884284053724031,0.90810754115290127,0.054122701395929486,0.001857825591833379,0.051372700593917082,0.0018858868168237029,0.80457184917995228,7.5365501397263808,7.2671368593268326,0.26941328040844015,1.1149936022229667,0.35425000232832848,0.40245758527497483,0.00049671020945575432,0.40295429548485379
0.30000000000000004,877.84693005882025,848.11726232768717,10.0173124324547,98.852601032073906,0.88841555677073991,0.046043869617935267,0.0014692192479335664,0.043424612123998882,0.001527818655139889,0.8003532064317872,7.7071478028290263,7.4822740804484038,0.22487372237919023,1.1034819600144119,0.32466589301732157,0.31741145187676101,0.00085566096021014745,0.31826711283721204
0.40000000000000002,856.97782940063132,849.11873987042907,9.9893308900914946,98.833722086686862,0.88736889278317765,0.044430334872637055,0.0014238504971484131,0.041671390382489792,0.0014542396772822784,0.80009247109966797,7.6853486491167144,7.4692948739875602,0.21605377513276783,1.1056144917058042,0.3262641118666379,0.3103804316524606,0.00061842483779904012,0.31099885649036568
0.5,852.61574865915372,849.71871061077275,9.9851821307432651,98.828794783256001,0.88790348161660182,0.043988971616515563,0.0014069997725515791,0.041216102388263141,0.001434743254957394,0.80032120023890441,7.6779732445910049,7.4635087586201605,0.21446448597949316,1.1065414460775864,0.32595623867420609,0.31228526965565168,0.00047868877957810266,0.3127639584351134
0.60000000000000009,852.2607604839535,849.94067453276648,9.9881984290885271,98.828025483456301,0.8882395575006049,0.043905880271536399,0.0014063851313616184,0.041118835619223443,0.001429775153869007,0.80046453423307762,7.6789314269554527,7.464433624338251,0.21449780264583113,1.1069024493963009,0.32551141053250937,0.31366647913917611,0.00045851608073124809,0.31412499522036569
0.70000000000000007,852.48002679143508,850.00150054036135,9.9904964787431947,98.828065941879188,0.88835937285107158,0.043887768144759851,0.0014060135361684608,0.041117553299367428,0.0014308284911539644,0.80051851748266079,7.6804805923426764,7.4657276940255839,0.2147528983093793,1.1070105531028902,0.32527326426901182,0.31418866386636329,0.00045729657764240401,0.31464596044358978
0.80000000000000004,852.62848219515513,850.01283669806958,9.9915057165801677,98.828152419765317,0.8883866474963783,0.043889643521540601,0.0014044590136769685,0.04111988709407783,0.0014310364722754099,0.8005335537800401,7.6813104165874551,7.4663380051118198,0.21497241147421831,1.1070234766951712,0.32518744182410159,0.31433106476887535,0.00045411103040638324,0.31478517579903365
0.90000000000000013,852.68619088235437,850.01314021675739,9.9919434752350362,98.828180446543016,0.88839268697362161,0.0438925689731854,0.0014052434254981302,0.041123018203010446,0.0014316938276056129,0.8005364488501221,7.6817123706316375,7.4665639647920274,0.21514840584003778,1.107027180643104,0.3251702144455505,0.31435868206431572,0.00045255491465153239,0.31481123697931546
1,852.70274012459367,850.0122451674589,9.9921731795389945,98.828176254292586,0.88839205488173145,0.043892408614148747,0.0014052893036279799,0.041124368409164017,0.0014317826497133035,0.80053657180490578,7.6819437215155917,7.4666453595046134,0.21529836200885263,1.1070261157175498,0.32516859774965973,0.31435925402101123,0.0004520334038537205,0.31481128742466014
1.1000000000000001,852.70607707354156,850.01174610501437,9.9923429095744964,98.828160937586162,0.88838973129282683,0.043891189835381803,0.0014052810526745268,0.041124326473735782,0.0014317623151028096,0.80053636383714244,7.6821195329056344,7.466686170367983,0.21543336254354942,1.1070250550437344,0.32516445428746543,0.31435668644218773,0.00045190387421903768,0.31480859031605013
1.2000000000000002,852.70629287035786,850.01156681965438,9.9924924403802926,98.828143698476836,0.88838779167813542,0.043890098505051447,0.0014053039880844846,0.041124048560560636,0.0014316496290859976,0.80053624506910093,7.6822760812974709,7.4667170502463982,0.2155590310448858,1.1070212903145833,0.32516457622226558,0.31435539280669267,0.00045188428719331486,0.31480727709409212
1.3,852.70609611858356,850.01151893273152,9.9926397598577186,98.828126151179234,0.88838618153352111,0.043888751655333832,0.0014053041690929395,0.041123848543583141,0.0014317309581584556,0.80053620214518761,7.6824218270717397,7.4667453802413579,0.21567644683073767,1.1070245413339392,0.32516664489780439,0.31435532385639064,0.00045188607240816164,0.31480720992907885
1.4000000000000001,852.70597250718333,850.01151041835305,9.9927737147537137,98.828110272046573,0.88838431898257864,0.043887320953161862,0.0014052959789545441,0.041123406781751477,0.0014316958282494128,0.80053618844928798,7.6825580469730896,7.4667722636335014,0.21578578334093979,1.1070246304438329,0.32516431710125998,0.31435482947529692,0.00045188888193690681,0.31480671835692314
1.5000000000000002,852.7059257822375,850.01151039327181,9.9928998435608261,98.828095416159954,0.88838267799124904,0.04388604593348993,0.001405303945837036,0.04112330728530595,0.0014316998540682181,0.80053618746425248,7.6826863435943435,7.4667976664249363,0.21588867718248364,1.1070245466030972,0.32516319883019823,0.31435438513353076,0.00045189022480413222,0.31480627535870126
1.6000000000000001,852.70591270513899,850.0115111724424,9.993018788124056,98.828081449116013,0.88838131249598717,0.043884696369038224,0.0014053039131105708,0.041123137917294085,0.001431692878499544,0.80053618727765619,7.6828061857071726,7.4668215233918662,0.21598466232110544,1.1070245754320884,0.3251648906381347,0.31435482371935014,0.00045189076399936305,0.31480671448381059
1.7000000000000002,852.70591016998969,850.01151158403638,9.9931294391403984,98.828068469178405,0.88837981783418696,0.043883348075851536,0.0014053039033386395,0.041122984155243104,0.0014316932577281083,0.80053618746704025,7.6829183206803986,7.466843862567802,0.21607445812765844,1.107024577437197,0.3251649313088083,0.31435483230529609,0.00045189086729436598,0.31480672317263259
1.8000000000000003,852.70591005361916,850.01151172942525,9.9932328160732204,98.828056345666681,0.88837831546999235,0.043882000600818566,0.0014053039025863333,0.041122828442747186,0.0014316934313487945,0.80053618757023792,7.6830231976271008,7.466864760624186,0.21615843699732887,1.1070245780921344,0.32516494106653093,0.31435483397766117,0.00045189092239674236,0.31480672490055972
1.9000000000000001,852.7059102296854,850.01151176844428,9.9933293965510916,98.828045019493374,0.8883768115616123,0.043880653769409403,0.0014053039029379511,0.041122671661462266,0.001431693493564907,0.80053618760710044,7.6831212812441496,7.4668843048076523,0.21623697644284839,1.1070245785247876,0.32516494310363131,0.31435483413728232,0.00045189107485440322,0.31480672521203473
2,852.70591033225594,850.01151177451288,9.9934196245258882,98.828034438283453,0.88837530782197527,0.043879307536120196,0.001405303903460108,0.04112251446051271,0.0014316935096969016,0.80053618761699707,7.6832130117412234,7.4669025826509348,0.21631042908488629,1.1070245797266229,0.32516494322186729,0.31435483409733517,0.00045189114325116001,0.31480672524044256
